Resume_ID,index,y_true,y_pred_oof
925,924,100.0,92.46361997251259
926,925,100.0,88.00738651941329
927,926,100.0,87.40243156822658
928,927,100.0,100.0
929,928,50.0,59.23566574430726
930,929,30.0,47.847156036451686
931,930,45.0,53.6103903699529
932,931,100.0,100.0
933,932,85.0,77.13920850974876
934,933,100.0,100.0
935,934,60.0,60.04830136581329
936,935,75.0,71.1496440745731
937,936,100.0,100.0
938,937,90.0,81.57952021375621
939,938,60.0,60.77498310174694
940,939,75.0,68.48224494280987
941,940,100.0,95.95689131753068
942,941,45.0,58.14622871043663
943,942,80.0,76.35318262931114
944,943,70.0,71.20230901217731
945,944,60.0,62.67712760896461
946,945,90.0,80.22822396293847
947,946,70.0,69.2883607481327
948,947,65.0,65.58324214330631
949,948,100.0,100.0
950,949,75.0,73.80955019417095
951,950,100.0,100.0
952,951,75.0,70.68128123517616
953,952,100.0,93.06904925685029
954,953,100.0,87.69315828369122
955,954,100.0,92.29349660768744
956,955,85.0,77.61007319851399
957,956,100.0,89.85695666686743
958,957,100.0,89.0362958687581
959,958,100.0,91.68497094962393
960,959,100.0,80.22263834226635
961,960,70.0,65.84442883158395
962,961,100.0,94.65592221148819
963,962,100.0,97.89910971902917
964,963,100.0,96.43862227389045
965,964,85.0,78.12856533729988
966,965,100.0,100.0
967,966,85.0,77.16109902426436
968,967,90.0,82.2111963311551
969,968,65.0,66.02421696710152
970,969,100.0,100.0
971,970,50.0,60.40221632527919
972,971,100.0,100.0
973,972,90.0,79.06388813097615
974,973,90.0,81.15520181484221
975,974,50.0,58.61632241573435
976,975,100.0,100.0
977,976,75.0,73.4516505533305
978,977,100.0,100.0
979,978,100.0,94.00771982496175
980,979,100.0,100.0
981,980,75.0,72.26315049346857
982,981,100.0,100.0
983,982,80.0,76.94867511750432
984,983,75.0,68.96243026824459
985,984,60.0,65.96317289445201
986,985,100.0,100.0
987,986,65.0,69.27177706288134
988,987,65.0,64.221181634126
989,988,100.0,89.93202627477413
990,989,100.0,100.0
991,990,100.0,82.54705492424148
992,991,100.0,84.23983902141339
993,992,100.0,100.0
994,993,40.0,52.124022376099745
995,994,90.0,77.84159938168297
996,995,60.0,64.61168285018888
997,996,45.0,57.02602810527708
998,997,65.0,63.328849143064375
999,998,100.0,100.0
1000,999,100.0,92.6620182563735
